Date,Open,Volume,Stock,Return_1d,Volatility,Intraday_return,Close_yesterday,Return_prev_5d,Return_prev_10d,DayOfWeek,Month,Oil_Open,Oil_volume,Return_prev_5d_oil,Return_prev_10d_oil,Target
2021-10-06,59.79451416643151,10613500,COP,0.0011150276080158505,0.01580373702703819,0.020028352303323782,60.92416763305664,1.0542330239155415,1.1521044444329025,2,10,79.04000091552734,459055,1.054790837549059,1.0927591947508755,1
2021-04-23,6.294808810720779,150000,ITOCY,0.010066071695947088,0.01036686201742005,-0.007111936344450398,6.187754154205322,0.98926395299223,0.9926619732833315,4,4,61.650001525878906,345407,0.9730714282563498,1.0355698014363892,0
2021-12-28,6.581715617236703,692900,CSUAY,-0.013684192864070077,0.029663747853577102,-0.029015517517070766,6.479409217834473,1.0337324844563243,1.0259178862883063,1,12,75.97000122070312,249728,1.107577253066993,1.0600364528591928,0
2018-12-07,26.982521912393175,10791600,BP,-0.002020882064135421,0.02125716581269117,-0.019846267042994525,26.500574111938477,0.978013662552124,0.9592922965432998,4,12,51.7599983215332,987717,1.0007774716216555,0.9425224358730409,0
2020-10-22,55.932164434085344,9810100,CVX,0.03569927911001569,0.013220808472570756,0.03555310905912057,55.92427062988281,0.9640864574445174,0.9421697985218945,3,10,40.040000915527344,307494,0.9772949139169211,0.9718378274802872,1
2021-09-10,30.5740964934802,1777500,ENB,-0.00698599694858304,0.007484623328722423,-0.012651999971609817,30.39964485168457,1.0065292350130535,1.0298045724569804,4,9,67.97000122070312,411079,0.9735676735164076,1.0106793420388251,0
2021-07-30,222.60808244232126,4400,MITSY,-0.008833509076037416,0.011878361803510512,-0.0003476828723710801,224.51393127441406,1.0118155616822093,1.0109119787794123,4,7,73.41000366210938,303700,1.021506910757891,1.0252054762501752,0
2023-02-15,9.086463697133514,10200,CSUAY,-0.011764576096536916,0.008913399964711006,-0.0033898272208872093,9.163466453552246,0.980230513429444,0.9635625674956224,2,2,78.83000183105469,264486,1.0075187502066072,1.0346812428933108,0
2018-09-25,3.702141618171004,25000,ITOCY,-0.003407605949086956,0.010052661720240129,-0.0005257242622623837,3.7128472328186035,1.0366847624386548,1.0801245366255674,1,9,72.25,551280,1.031925603516796,1.0408664524340028,0
2022-11-08,5.585328789855359,319000,ITOCY,0.02606386375038272,0.018769905030691446,0.008363885171892793,5.488979816436768,1.0491071143765969,1.0587572579468016,1,11,91.87000274658203,344223,1.0387008946774938,1.075832175853789,1
2022-02-23,6.369746774516209,334000,ITOCY,-0.010369716178639354,0.010045507660852094,0.006111529623644696,6.475828170776367,0.9968538552567894,1.0104783739424361,2,2,91.73999786376953,440574,1.0030411510831427,1.0334601370114938,1
2023-01-17,108.93771087805214,5228500,COP,-0.010126232581370909,0.019020773216931186,-0.006773498359169516,109.30668640136719,1.035020451467435,1.0294068704119799,1,1,80.0999984741211,312275,1.0700791042397375,0.9950161784795376,0
2019-01-14,21.64531332679309,3837100,ENB,0.00752755046840603,0.010457079037421206,0.013100459473920578,21.765039443969727,1.0307368005357485,1.1174376258888048,0,1,51.72999954223633,791527,1.0632728702774155,1.1380983469814159,1
2018-04-24,55.53946374870127,14102000,XOM,-0.015332320477838501,0.009901247949355037,-0.018170482734145454,55.37937927246094,1.015830156598413,1.0324379319227148,1,4,68.94999694824219,832296,1.0318701571492488,1.0477789215593218,0
2020-08-25,162.46228282819843,2600,MITSY,0.0008849252838321053,0.017037371653504933,0.010242370605135998,163.98117065429688,1.010432112851442,1.0459734382524826,1,8,42.36000061035156,330800,0.9937048155372826,1.0242729706012534,1
2021-01-08,4.563686960099226,58700,CSUAY,0.010416743942085915,0.009791608744562669,0.010416719053562673,4.563686847686768,1.0281124433279676,1.0065531288797789,4,1,50.93000030517578,499416,1.047609261160289,1.0563176009834498,1
2018-09-11,119.42561530965544,2583200,CAT,-0.00014082759578393222,0.01277209251730986,0.010098841922917767,120.64866638183594,1.0275606440410052,1.000070450379028,1,9,67.52999877929688,676869,0.9666523294767057,0.9806882274137749,1
2019-06-10,4.190696050776614,40500,CSUAY,0.010922303423265056,0.0044444087820090005,0.004825085891084324,4.1654205322265625,1.0036541867466937,0.9987879198103936,0,6,54.2400016784668,687146,1.0138967451355267,0.9208596400286984,1
2023-03-06,297.43475950715106,19600,MITSY,-0.00713356282537736,0.023829463992311638,0.0027321840260192687,300.3902587890625,1.0967660560118857,1.0557632492646642,0,3,79.91999816894531,292351,1.052854122408433,1.0437516914790232,1
2020-05-12,35.31108731894105,25439100,XOM,-0.01671464269713252,0.037993896567260675,-0.028621736888342464,34.883487701416016,1.0202988719638024,1.0171224096571547,1,5,24.489999771118164,212335,0.9828990193230108,1.956239796689622,0
2021-12-02,220.09271608068383,7200,MITSY,0.003986643511096899,0.01974048431264992,-0.003736290564903877,218.3997039794922,0.962994557579911,1.003712526039435,3,12,65.62999725341797,668293,0.8364587346008179,0.8367789584493986,0
2022-01-05,201.67998165591482,5378200,CAT,0.00765756805339457,0.01723998631599107,0.007195927110291045,201.58758544921875,1.0518499669745434,1.0996926977125383,2,1,77.18000030517578,397898,1.005616514092058,1.0825364860868147,1
2018-05-21,91.99493668433087,5081200,CVX,0.011809731774329313,0.009001240789965453,0.004503469689342454,91.33064270019531,0.9891474546426567,1.0322949781332718,0,5,71.47000122070312,119892,1.0045095786210945,1.0077759846777863,1
2018-11-08,3.539613441171153,68000,ITOCY,-0.007953865604081733,0.019879154034797397,-0.005499032297227591,3.548372268676758,0.9942731738113093,1.0013731835796875,3,11,61.63999938964844,764546,0.9682838671483882,0.9159363803923319,0
2018-05-04,3.8062768076962823,52000,ITOCY,0.01026431878127676,0.010529874630768175,0.006647921963544912,3.792651653289795,0.9679582911421251,0.9828499764814682,4,5,68.5,690876,1.0048458419742856,1.0007312526143062,1
2022-07-26,8.747644893435053,28700,CSUAY,0.009795090301693898,0.023145962780041003,-0.0017605197793822969,8.647541046142578,0.9557447055196456,1.0108011517483009,1,7,96.33000183105469,310043,0.9278449032394839,1.0089732955260096,0
2020-09-02,132.17739408595037,4515500,CAT,0.02204709162369789,0.011804128832694017,0.016341044699827778,131.439453125,1.029753841590944,1.058180209818786,2,9,43.02000045776367,421771,0.9854805006458347,0.9960400190441628,1
2022-03-24,6.687017945105289,55000,ITOCY,0.002206606268964295,0.010544079218044216,-0.008441218524045002,6.615972518920898,1.0108550328227173,1.0217947079831693,3,3,114.47000122070312,307238,1.1160419164759874,1.0840407842315478,0
2018-07-19,118.54230278618458,3576700,CAT,-0.0059886440619567605,0.020378903756209554,-0.0010747950662851613,119.12831115722656,1.0121930791923295,1.039098526119033,3,7,69.0,103220,0.9776766720610126,0.9426926218088129,0
2019-05-03,56.433157085569505,12180700,XOM,0.0023290092033043663,0.014454784486619158,-0.004113635313768849,56.0704231262207,0.9602438741562317,0.9526682475633065,4,5,61.54999923706055,646866,0.9764613288826522,0.9657812714576721,0
2021-04-29,86.41734674828922,9740300,CVX,0.015966900398315387,0.01373533529346046,0.004510461992036197,85.44287109375,1.0422978194533468,1.0174045426490421,3,4,63.70000076293945,384489,1.0395572243708917,1.00630320724314,1
2020-01-03,4.562038326139937,42900,CSUAY,-0.009367739348137838,0.00950992705827301,-0.0023584322133207714,4.594317436218262,1.0364077213003537,1.0688361733441412,4,1,61.18000030517578,885861,0.9918936446574881,1.004103069075133,0
2020-11-12,4.40324489069602,58200,CSUAY,-0.023468022447127757,0.017141176853054742,0.010796211248775167,4.55774450302124,1.0818052823990694,1.0972818683041299,3,11,41.470001220703125,401031,1.068574369286682,1.1459774083850363,1
2023-01-25,29.517296035756832,8041800,BP,-0.001416771181873111,0.0061127159901024275,0.006857190813337022,29.76186752319336,0.9985852332189313,1.012625672989151,2,1,80.26000213623047,297234,1.0081780808886651,1.0666932151711601,1
2020-02-07,120.41520176075923,3812300,CAT,-0.0282695771260022,0.02127602038248052,-0.019626567926458893,121.4862289428711,1.0449179506633697,0.9777031792183283,4,2,51.11000061035156,768345,0.9881691118288536,0.9402104088230663,0
2022-10-05,25.848167903840338,12498200,BP,0.003196785995706497,0.040721265108502866,0.012911543719842156,26.09847640991211,1.095238240077866,1.0249017595605552,2,10,86.37000274658203,329790,1.0531953138894448,1.0431636616382942,1
2020-11-19,14.797620384957014,14370100,BP,-0.001533875771102422,0.05562626828199848,0.014018715189773712,15.028115272521973,1.070021716018363,1.2356285963255582,3,11,41.61000061035156,88144,1.0170233652996685,1.0781128823867594,1
2018-09-19,171.00962583450192,3000,MITSY,0.005292214199723588,0.008931368537266997,-0.005968334678381204,169.09410095214844,1.0469303052982364,1.0877832967622358,2,9,69.70999908447266,125208,0.9926104269977992,1.0164434987390183,0
